"Aktuell: Zeit (s)","Aktuell: Potenzial 1 (V)","Aktuell: Potenzial 2 (V)","Aktuell: Potenzial 3 (V)"
5.34,0.068473815918,-0.0692367553711,4.98580932617
5.35,0.068473815918,-0.0783920288086,4.98580932617
5.36,0.068473815918,-0.0692367553711,4.98580932617
5.37,0.068473815918,-0.0753402709961,4.98580932617
5.38,0.0654220581055,-0.0692367553711,4.98580932617
5.39,0.0654220581055,-0.0753402709961,4.98580932617
5.4,0.0654220581055,-0.0661849975586,4.98580932617
5.41,0.0654220581055,-0.0722885131836,4.98275756836
5.42,0.0654220581055,-0.0661849975586,4.98886108398
5.43,0.0654220581055,-0.0692367553711,4.9919128418
5.44,0.062370300293,-0.0661849975586,4.98886108398
5.45,0.0593185424805,-0.0692367553711,4.9919128418
5.46,0.0593185424805,-0.0661849975586,4.98886108398
5.47,0.050163269043,-0.0661849975586,4.9919128418
5.48,0.062370300293,-0.0692367553711,4.9919128418
5.49,0.062370300293,-0.0692367553711,4.98886108398
5.5,0.062370300293,-0.0661849975586,4.9919128418
5.51,0.062370300293,-0.0783920288086,4.98886108398
5.52,0.062370300293,-0.0661849975586,4.98886108398
5.53,0.0593185424805,-0.0722885131836,4.98886108398
5.54,0.0593185424805,-0.0692367553711,4.98886108398
5.55,0.0593185424805,-0.0722885131836,4.98886108398
5.56,0.0593185424805,-0.0661849975586,4.98580932617
5.57,0.0593185424805,-0.0692367553711,4.98580932617
5.58,0.0593185424805,-0.0661849975586,4.98580932617
5.59,0.0593185424805,-0.0692367553711,4.98886108398
5.6,0.0593185424805,-0.0631332397461,4.98580932617
5.61,0.0593185424805,-0.0661849975586,4.98886108398
5.62,0.056266784668,-0.0631332397461,4.98580932617
5.63,0.056266784668,-0.0661849975586,4.98886108398
5.64,0.0532150268555,-0.0600814819336,4.98580932617
5.65,0.0532150268555,-0.0661849975586,4.98886108398
5.66,0.0532150268555,-0.0600814819336,4.98275756836
5.67,0.050163269043,-0.0600814819336,4.98580932617
5.68,0.0532150268555,-0.0600814819336,4.98275756836
5.69,0.050163269043,-0.0631332397461,4.98886108398
5.7,0.0532150268555,-0.0600814819336,4.98275756836
5.71,0.050163269043,-0.0631332397461,4.98886108398
5.72,0.0532150268555,-0.0600814819336,4.98275756836
5.73,0.0471115112305,-0.0600814819336,4.98886108398
5.74,0.0532150268555,-0.0570297241211,4.98275756836
5.75,0.0471115112305,-0.0570297241211,4.98580932617
5.76,0.050163269043,-0.0570297241211,4.98886108398
5.77,0.0471115112305,-0.0539779663086,4.98580932617
5.78,0.050163269043,-0.0539779663086,4.98275756836
5.79,0.044059753418,-0.0539779663086,4.98275756836
5.8,0.0471115112305,-0.0478744506836,4.98886108398
5.81,0.0471115112305,-0.0509262084961,4.98275756836
5.82,0.0471115112305,-0.0478744506836,4.9919128418
5.83,0.0410079956055,-0.0509262084961,4.9919128418
5.84,0.0410079956055,-0.0478744506836,4.98580932617
5.85,0.0410079956055,-0.0539779663086,4.9919128418
5.86,0.0471115112305,-0.0539779663086,4.98580932617
5.87,0.037956237793,-0.0539779663086,4.9919128418
5.88,0.0410079956055,-0.0509262084961,4.98580932617
5.89,0.044059753418,-0.0570297241211,4.98886108398
5.9,0.044059753418,-0.0509262084961,4.98886108398
5.91,0.044059753418,-0.0570297241211,4.98886108398
5.92,0.0471115112305,-0.0478744506836,4.9919128418
5.93,0.0410079956055,-0.0539779663086,4.98886108398
5.94,0.0471115112305,-0.0478744506836,4.9919128418
5.95,0.0349044799805,-0.0509262084961,4.98886108398
5.96,0.0471115112305,-0.0448226928711,4.9919128418
5.97,0.037956237793,-0.0478744506836,4.98886108398
5.98,0.0471115112305,-0.0448226928711,4.9919128418
5.99,0.0349044799805,-0.0509262084961,4.98886108398
6,0.044059753418,-0.0448226928711,4.9919128418
6.01,0.0349044799805,-0.0478744506836,4.98886108398
6.02,0.044059753418,-0.0448226928711,4.9919128418
6.03,0.0349044799805,-0.0509262084961,4.98886108398
6.04,0.044059753418,-0.0448226928711,4.9919128418
6.05,0.037956237793,-0.0509262084961,4.98886108398
6.06,0.044059753418,-0.0448226928711,4.9919128418
6.07,0.037956237793,-0.0539779663086,4.98886108398
6.08,0.0410079956055,-0.0448226928711,4.9919128418
6.09,0.0410079956055,-0.0448226928711,4.98886108398
6.1,0.037956237793,-0.0448226928711,4.98886108398
6.11,0.0349044799805,-0.0417709350586,4.97970581055
6.12,0.037956237793,-0.0448226928711,4.98580932617
6.13,0.0349044799805,-0.0387191772461,4.98275756836
6.14,0.0349044799805,-0.0417709350586,4.9919128418
6.15,0.0349044799805,-0.0417709350586,4.9919128418
6.16,0.037956237793,-0.0356674194336,4.9919128418
6.17,0.0228881835938,-0.0417709350586,4.9919128418
6.18,0.0349044799805,-0.0387191772461,4.9919128418
6.19,0.0289916992188,-0.0417709350586,4.9919128418
6.2,0.0289916992188,-0.0387191772461,4.9919128418
6.21,0.0349044799805,-0.0387191772461,4.9919128418
6.22,0.0259399414062,-0.0387191772461,4.9919128418
6.23,0.0349044799805,-0.0387191772461,4.9919128418
6.24,0.0259399414062,-0.0387191772461,4.9919128418
6.25,0.0349044799805,-0.0356674194336,4.9919128418
6.26,0.0289916992188,-0.0417709350586,4.9919128418
